Data Medicao,Dia do Mês,Dia da Semana,Mês,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)","TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)"
25/05/2019,25,7,5,"0,2","31,4","25,738","22,3","80,167",54
26/05/2019,26,1,5,"0,4","31,3","25,783","22,3","82,125",59
27/05/2019,27,2,5,"27,4","29,9","24,888","22,2","85,625",65
28/05/2019,28,3,5,"9,8","31,6","25,842","22,6","81,417",56
29/05/2019,29,4,5,"26,4","29,3","24,55","22,6","89,958",72
30/05/2019,30,5,5,21,"30,5","25,471","22,3","85,25",65
31/05/2019,31,6,5,"0,2","30,2","24,983","22,2","85,5",63
01/06/2019,1,7,6,"6,2","31,4","25,467","21,2","82,042",56
02/06/2019,2,1,6,"7,2","30,6","25,225","21,9","80,833",57
03/06/2019,3,2,6,0,"31,1","24,863","20,1","80,375",58
04/06/2019,4,3,6,7,"30,5","24,967","21,3","82,333",58
05/06/2019,5,4,6,"1,2","30,3","24,963","21,1","81,708",60
06/06/2019,6,5,6,1,"30,4","25,133","21,1",81,57
07/06/2019,7,6,6,"1,2","30,6","24,583","19,7","78,958",50
08/06/2019,8,7,6,"0,2","30,8","24,963","20,8","81,125",57
09/06/2019,9,1,6,"4,4","30,2","25,292","21,7","80,417",58
10/06/2019,10,2,6,"0,4","30,2","26,483","23,4",75,60
11/06/2019,11,3,6,"4,4","30,1",26,23,"78,167",59
12/06/2019,12,4,6,"3,6",29,"24,946","22,1","84,208",66
13/06/2019,13,5,6,"33,2","25,5","23,463","22,9","92,542",89
14/06/2019,14,6,6,151,"29,6","25,771","22,1","78,583",60
15/06/2019,15,7,6,"0,4","29,5","25,2","22,2","80,667",63
16/06/2019,16,1,6,"2,8","25,6","23,471","22,4","90,292",83
17/06/2019,17,2,6,58,"27,6","23,404","22,2","92,542",84
18/06/2019,18,3,6,"51,6","29,6","24,488","22,5","87,333",63
19/06/2019,19,4,6,2,"29,4","23,813","19,5","82,417",56
20/06/2019,20,5,6,"4,4","29,4","24,596","21,1","80,792",59
21/06/2019,21,6,6,0,"29,6","24,948","21,3","77,826",59
22/06/2019,22,7,6,0,"29,9","26,258","23,6","69,083",54
23/06/2019,23,1,6,"4,4","29,7","24,65","20,8","79,5",59
24/06/2019,24,2,6,"2,8","29,6","23,679","20,4","85,125",58
25/06/2019,25,3,6,"3,8","29,8","24,221","21,2","80,833",54
26/06/2019,26,4,6,"0,8","29,6","24,026","20,4","84,391",60
27/06/2019,27,5,6,"15,2","29,3","24,629",22,"82,958",62
28/06/2019,28,6,6,"5,4","28,7","24,054","21,2","85,208",63
29/06/2019,29,7,6,"18,6",29,"25,529","22,8","79,75",62
30/06/2019,30,1,6,"7,2","29,9","25,321","21,9","79,458",55
01/07/2019,1,2,7,9,"29,4","24,558","22,4","84,583",61
02/07/2019,2,3,7,2,"29,9","24,592","20,6","82,75",59
03/07/2019,3,4,7,2,"27,7","23,904","22,1","89,5",80
04/07/2019,4,5,7,"9,4","30,2","24,8",21,"84,708",63
05/07/2019,5,6,7,"7,6","30,8","25,713","22,2","79,174",49
06/07/2019,6,7,7,"0,2","31,5","24,771","20,5","79,792",50
07/07/2019,7,1,7,0,"30,2","24,413","20,2","81,25",55
08/07/2019,8,2,7,"2,6",29,"24,438","21,7","82,375",60
09/07/2019,9,3,7,"4,2","28,8","23,992","20,9","82,875",60
10/07/2019,10,4,7,"2,6","29,2","24,596","21,4","81,792",61
11/07/2019,11,5,7,"14,2","29,5","24,842","22,1","81,667",60
12/07/2019,12,6,7,"0,6","29,6","24,192","20,1","80,542",58
13/07/2019,13,7,7,26,29,"24,079","21,9",87,67
14/07/2019,14,1,7,15,27,"23,442","22,1","90,875",84
15/07/2019,15,2,7,"11,6","28,6","23,942","20,8","79,875",53
16/07/2019,16,3,7,0,"28,9","22,883","18,5","81,708",54
17/07/2019,17,4,7,"0,2","29,5","23,458","18,6","80,667",58
18/07/2019,18,5,7,"1,2",29,"24,296",20,"76,042",45
19/07/2019,19,6,7,17,"27,6","24,142","21,6","85,208",67
20/07/2019,20,7,7,"13,2","26,7","23,5","22,6","88,167",77
21/07/2019,21,1,7,"29,4","28,5","24,296","21,6","82,208",64
22/07/2019,22,2,7,"19,8","26,2","23,179","21,3","88,792",73
23/07/2019,23,3,7,"53,4","27,8","23,6","21,5","87,417",67
24/07/2019,24,4,7,"88,8","24,8","22,304","20,6","91,375",82
25/07/2019,25,5,7,13,"27,9","23,496","20,5","85,333",68
26/07/2019,26,6,7,"12,6","28,6","23,521","21,1",87,66
27/07/2019,27,7,7,"11,2","27,4","23,333","21,3",89,75
28/07/2019,28,1,7,"34,8","28,1","23,283","21,3",87,69
29/07/2019,29,2,7,"3,2","28,1","23,367","20,5","83,208",63
30/07/2019,30,3,7,"0,6",28,"23,029","19,6","87,667",69
31/07/2019,31,4,7,"30,4","28,2","23,85","22,2","86,833",65
01/08/2019,1,5,8,"1,6","29,2","24,104","21,2","85,375",64
02/08/2019,2,6,8,"45,4","28,4","24,117","22,1","83,875",65
03/08/2019,3,7,8,"0,4","28,8","23,358","19,6","83,292",59
04/08/2019,4,1,8,"1,8","29,6","23,933","20,1","84,333",64
05/08/2019,5,2,8,"3,6","29,1","25,133",22,"75,417",50
06/08/2019,6,3,8,"8,8","28,1","24,667","22,1","77,292",64
07/08/2019,7,4,8,1,"27,2","24,471","22,5",78,64
08/08/2019,8,5,8,"8,8","28,2","23,558","20,7","83,042",66
09/08/2019,9,6,8,"0,2","28,9","23,583","18,4","76,083",54
10/08/2019,10,7,8,0,"29,3","23,346","18,9","80,125",59
11/08/2019,11,1,8,"0,2","29,2","23,775","19,3","79,542",58
12/08/2019,12,2,8,"8,2","27,5","22,783",21,"85,917",68
13/08/2019,13,3,8,"4,6","28,9","23,542","19,3","80,458",56
14/08/2019,14,4,8,11,"27,2","23,458","21,7","87,875",71
15/08/2019,15,5,8,"8,6","27,8","23,683","21,4","85,375",66
16/08/2019,16,6,8,"14,8","27,5","24,092","21,7","83,792",72
17/08/2019,17,7,8,"3,6","29,2","25,738","23,6","72,458",56
18/08/2019,18,1,8,"4,8","28,6","24,938","22,2","79,5",62
19/08/2019,19,2,8,"4,8","28,7","24,679","21,7","79,958",60
20/08/2019,20,3,8,"0,2","28,6","24,333","20,3","75,75",56
21/08/2019,21,4,8,0,"28,8","23,546","19,6","77,875",56
22/08/2019,22,5,8,0,"28,2","23,046","19,3","84,333",63
23/08/2019,23,6,8,"6,8","28,6","24,258","21,6","80,708",60
24/08/2019,24,7,8,5,"28,3","24,083","20,9","83,167",63
25/08/2019,25,1,8,"21,8","28,1","24,538","21,9","83,042",68
26/08/2019,26,2,8,"6,8","27,7","24,046","22,2","83,75",68
27/08/2019,27,3,8,8,"28,4","24,933","21,4","76,5",61
28/08/2019,28,4,8,"2,6","27,8","23,104",21,"82,708",61
29/08/2019,29,5,8,"0,2","28,8","23,467","19,6","74,042",42
30/08/2019,30,6,8,0,"29,3","23,474","18,4","78,391",62
31/08/2019,31,7,8,0,29,"24,188","19,8","79,875",60
01/09/2019,1,1,9,"7,4","29,1","24,546","21,8","83,917",66
02/09/2019,2,2,9,"38,2","28,9","24,629",22,"83,542",64
03/09/2019,3,3,9,1,"29,2","25,354","23,2","76,583",60
04/09/2019,4,4,9,"1,2","27,6","23,213","20,8","87,542",67
05/09/2019,5,5,9,"8,2","29,3","24,525","21,7","81,083",57
06/09/2019,6,6,9,8,"28,3","23,988","21,2","79,917",57
07/09/2019,7,7,9,1,"28,1","23,217","20,7","85,042",64
08/09/2019,8,1,9,"4,2","28,3","24,125","21,4","81,958",63
09/09/2019,9,2,9,"3,4","28,7","24,992","22,3","77,208",59
10/09/2019,10,3,9,0,"29,8","25,217",21,"73,708",52
11/09/2019,11,4,9,0,"29,5","24,846","21,3","79,333",58
12/09/2019,12,5,9,"1,2","29,8","25,804","22,6","73,25",52
13/09/2019,13,6,9,0,"29,6","25,983","21,9","70,958",55
14/09/2019,14,7,9,0,"29,5","25,504","21,3","72,625",55
15/09/2019,15,1,9,0,"29,6","24,792","20,3","74,167",53
16/09/2019,16,2,9,"0,6","29,6","25,342","21,9","71,625",47
17/09/2019,17,3,9,"0,6","27,1","23,563","21,1","85,917",71
18/09/2019,18,4,9,"16,6","29,9","24,975","22,1","80,125",60
19/09/2019,19,5,9,0,"29,5","25,113","20,9","75,292",57
20/09/2019,20,6,9,"0,8","27,3","24,05","20,4","82,833",69
21/09/2019,21,7,9,15,"29,4","25,238","21,9","78,917",61
22/09/2019,22,1,9,0,"30,7","25,488","20,7","73,125",47
23/09/2019,23,2,9,6,29,"25,329","22,9","79,875",64
24/09/2019,24,3,9,0,"29,4","26,096",24,"68,583",52
25/09/2019,25,4,9,0,"29,1","25,896","23,3","69,25",53
26/09/2019,26,5,9,0,"29,5","25,483","22,2","70,542",55
27/09/2019,27,6,9,0,"30,4","25,567",21,"74,125",55
28/09/2019,28,7,9,0,"30,6","25,279","20,2","75,542",53
29/09/2019,29,1,9,0,"30,2","26,175","22,1","72,167",54
30/09/2019,30,2,9,"0,6","30,1","25,967","23,1","73,083",54
01/10/2019,1,3,10,1,"30,4","25,667","21,5","73,375",55
02/10/2019,2,4,10,0,"31,4","26,042","22,1","70,917",45
03/10/2019,3,5,10,"0,2","30,2","26,167","22,5","74,542",60
04/10/2019,4,6,10,0,"29,5","26,367","24,6","68,542",57
05/10/2019,5,7,10,0,"29,5","25,275","21,7","73,083",55
06/10/2019,6,1,10,"0,6","30,1","25,008","20,4","75,542",53
07/10/2019,7,2,10,0,"30,8","26,358","23,4","68,917",50
08/10/2019,8,3,10,"1,8","30,6","25,983","21,4","71,375",55
09/10/2019,9,4,10,"8,8","29,6","25,571","22,3","74,458",60
10/10/2019,10,5,10,3,"28,8","25,517","22,7","78,333",64
11/10/2019,11,6,10,"2,6",30,"25,779","22,6","75,5",52
12/10/2019,12,7,10,0,"30,2","25,854","22,3","72,958",46
13/10/2019,13,1,10,5,"28,7","24,513","21,6","81,5",63
14/10/2019,14,2,10,"22,4","29,6","25,042","22,4","81,208",59
15/10/2019,15,3,10,"4,2","29,5","25,483","22,1","77,083",57
16/10/2019,16,4,10,0,"30,1","26,388","23,9","70,042",51
17/10/2019,17,5,10,"0,2","29,5","25,579","21,2","74,083",53
18/10/2019,18,6,10,"7,4","28,6","24,279","22,4","87,667",70
19/10/2019,19,7,10,3,"30,2","25,767","22,7","77,75",55
20/10/2019,20,1,10,0,"30,8","26,05","22,6","74,458",55
21/10/2019,21,2,10,0,"31,5","25,367","21,5","75,208",45
22/10/2019,22,3,10,0,"30,9","25,242","20,8","76,833",52
23/10/2019,23,4,10,0,31,"25,221","20,3","76,625",54
24/10/2019,24,5,10,0,"30,2","26,517","24,1","72,458",53
25/10/2019,25,6,10,0,"30,8","26,313","22,1","71,583",50
26/10/2019,26,7,10,"1,4","30,8","26,763","23,1","73,875",56
27/10/2019,27,1,10,"0,2","31,8","27,029","25,1","71,958",54
28/10/2019,28,2,10,0,"30,5","26,288","22,2","69,208",52
29/10/2019,29,3,10,0,"30,1","26,296","23,1","64,167",46
30/10/2019,30,4,10,0,"30,9","25,85","19,9","69,583",50
31/10/2019,31,5,10,"0,4","30,6","26,504","22,7","68,292",45
01/11/2019,1,6,11,"2,2","30,4","25,733","20,9","72,958",49
02/11/2019,2,7,11,0,31,"27,008","24,1","67,125",48
03/11/2019,3,1,11,"0,2","30,9","26,604","22,8","72,542",55
04/11/2019,4,2,11,0,"30,9","26,683","23,3","71,167",55
05/11/2019,5,3,11,0,"31,5","26,783","22,4","66,792",45
06/11/2019,6,4,11,0,"31,4","26,892","23,8","69,167",49
07/11/2019,7,5,11,0,"31,6","27,071","23,8","68,208",48
08/11/2019,8,6,11,0,"31,3","27,238","24,2","69,583",50
09/11/2019,9,7,11,0,"31,3","27,075","24,8","69,875",53
10/11/2019,10,1,11,0,"31,6","27,179","23,3","68,625",53
11/11/2019,11,2,11,0,32,"27,5","25,1","67,417",46
12/11/2019,12,3,11,0,"31,6","26,788","22,4","69,583",48
13/11/2019,13,4,11,0,"31,7","27,317","23,4","64,167",41
14/11/2019,14,5,11,0,32,"27,188",24,"66,625",44
15/11/2019,15,6,11,0,"32,4","27,521",25,"66,583",47
16/11/2019,16,7,11,0,"32,8","27,85","24,4","66,25",44
17/11/2019,17,1,11,0,"32,2","27,35","21,6","67,958",45
18/11/2019,18,2,11,0,"32,4","27,05","22,8","72,417",52
19/11/2019,19,3,11,0,"31,6","27,254","25,6","66,417",51
20/11/2019,20,4,11,0,"31,6","27,108","24,5",63,40
21/11/2019,21,5,11,0,"31,4","27,129","24,2","64,125",45
22/11/2019,22,6,11,0,"31,6","26,454","21,3","68,25",45
23/11/2019,23,7,11,0,"31,6","26,592","21,3","68,167",45
24/11/2019,24,1,11,0,"33,3","27,65","22,4","67,042",47
25/11/2019,25,2,11,0,33,"27,479",23,72,51
26/11/2019,26,3,11,0,33,"27,604","22,8","71,875",47
27/11/2019,27,4,11,"1,6","32,1","27,538","23,8","70,833",49
28/11/2019,28,5,11,"0,2",32,"27,117","22,2","69,667",50
29/11/2019,29,6,11,0,"32,1","26,208","20,4","71,292",47
30/11/2019,30,7,11,0,"32,7","26,788","20,8","67,667",41
01/12/2019,1,1,12,0,"32,5","26,588","21,3","72,125",48
02/12/2019,2,2,12,0,"33,1","27,138","21,2","71,583",50
03/12/2019,3,3,12,0,"32,8","27,467","22,2","69,208",48
04/12/2019,4,4,12,0,"32,2","27,317","22,3","67,625",48
05/12/2019,5,5,12,0,"32,5","26,746","21,6","69,292",44
06/12/2019,6,6,12,0,"33,2","27,704","22,8","70,875",52
07/12/2019,7,7,12,0,"33,8","28,213","23,2","71,042",48
08/12/2019,8,1,12,0,"33,7","28,538","23,5","68,875",48
09/12/2019,9,2,12,0,"32,6","28,108","25,5","63,417",43
10/12/2019,10,3,12,"1,2","32,3","27,354","23,2","68,583",47
11/12/2019,11,4,12,"0,2","32,2","27,583","24,1","68,208",50
12/12/2019,12,5,12,"0,8","31,2","26,8","23,1","68,458",52
13/12/2019,13,6,12,0,"32,3","27,579",23,"66,208",45
14/12/2019,14,7,12,0,"32,6","27,996","24,8","63,375",39
15/12/2019,15,1,12,0,"31,1","27,175","24,6","71,25",54
16/12/2019,16,2,12,"0,4","31,3","25,521","23,3","81,958",58
17/12/2019,17,3,12,"0,2","31,6","26,442","22,4","75,708",50
18/12/2019,18,4,12,"0,2","31,9","27,321","22,5","70,375",50
19/12/2019,19,5,12,0,"32,6","27,608","24,7","69,375",48
20/12/2019,20,6,12,"3,6","31,6","27,321","23,4","70,208",53
21/12/2019,21,7,12,0,"31,9","27,804","25,9","67,875",49
22/12/2019,22,1,12,1,32,"27,529","23,8","64,292",44
23/12/2019,23,2,12,0,"32,5","27,529","22,4","66,083",45
24/12/2019,24,3,12,0,"32,3","28,263","25,8","67,5",48
25/12/2019,25,4,12,"0,2",32,"27,87","25,3","69,435",50
26/12/2019,26,5,12,"0,2","31,9","27,863","24,4",65,44
27/12/2019,27,6,12,0,"32,8","27,408","22,4","63,875",43
28/12/2019,28,7,12,0,"32,2","27,267","21,6","65,667",43
29/12/2019,29,1,12,0,"32,7","27,446","22,6","67,542",47
30/12/2019,30,2,12,"0,8","32,5","27,979",24,"66,25",46
31/12/2019,31,3,12,0,"31,9","27,383","22,7","70,792",53
01/01/2020,1,4,1,1,"31,3","27,321","23,6","72,917",53
02/01/2020,2,5,1,"1,2","32,8","27,688","23,1","71,458",52
03/01/2020,3,6,1,"0,4","33,1","28,008","24,1","70,375",43
04/01/2020,4,7,1,0,"33,2","27,646","22,3","67,083",39
05/01/2020,5,1,1,0,"31,7","27,492","23,5","68,958",53
06/01/2020,6,2,1,0,"32,4","27,742","23,2","68,917",47
07/01/2020,7,3,1,0,"32,8","28,325","25,3","66,375",48
08/01/2020,8,4,1,0,"32,8","27,246","23,1","71,708",50
09/01/2020,9,5,1,"0,6","32,5","28,154","25,4","66,708",47
10/01/2020,10,6,1,"0,2",33,"28,074",23,"65,174",41
11/01/2020,11,7,1,0,"33,2","28,379",26,"64,167",41
12/01/2020,12,1,1,"0,4","33,1","27,375","22,6","69,5",46
13/01/2020,13,2,1,0,"32,8","27,842","22,5","68,667",47
14/01/2020,14,3,1,0,33,"28,292","24,5","63,583",44
15/01/2020,15,4,1,0,"33,5","27,554","21,8","64,917",43
16/01/2020,16,5,1,0,33,"28,275","23,8","64,542",42
17/01/2020,17,6,1,0,33,"28,383","26,6","66,5",43
18/01/2020,18,7,1,"0,4","32,5","28,183","24,8","69,375",52
19/01/2020,19,1,1,"5,8","32,4","28,113","24,4","69,167",44
20/01/2020,20,2,1,0,"32,1","27,554","23,1","68,917",48
21/01/2020,21,3,1,"1,4","33,4","27,888",23,"72,833",51
22/01/2020,22,4,1,1,33,"27,617",24,"77,333",54
23/01/2020,23,5,1,"21,8","31,4","27,813","24,8",78,63
24/01/2020,24,6,1,0,"32,4","27,8","24,9","74,667",54
25/01/2020,25,7,1,"0,4","32,5","27,813","24,9","78,458",58
26/01/2020,26,1,1,"0,8","33,3","28,5","24,1","74,917",56
27/01/2020,27,2,1,0,"32,8","28,654","24,8","72,833",54
28/01/2020,28,3,1,"0,4","33,3","28,167","23,4","71,833",50
29/01/2020,29,4,1,"21,2","32,2","27,958","23,7","70,458",48
30/01/2020,30,5,1,0,"32,2","28,192","23,8","67,458",52
31/01/2020,31,6,1,"1,6","32,6","27,621","23,8","73,75",50
01/02/2020,1,7,2,"0,6","30,6","27,213","24,3","79,625",65
02/02/2020,2,1,2,"0,2","32,4","27,633","23,6","76,833",57
03/02/2020,3,2,2,2,"32,7","27,571","24,2","79,333",57
04/02/2020,4,3,2,"24,8","32,7","28,342","23,8","74,333",53
05/02/2020,5,4,2,0,"32,8","28,433","24,2","71,167",49
06/02/2020,6,5,2,"0,6","32,9","28,217","24,1","72,708",50
07/02/2020,7,6,2,0,"33,3","28,396","23,6","69,208",45
08/02/2020,8,7,2,0,"32,6","27,875","23,1","70,875",54
09/02/2020,9,1,2,0,33,"28,538","24,5","71,292",50
10/02/2020,10,2,2,"0,4","33,1","28,358","24,1","74,875",54
11/02/2020,11,3,2,1,"32,2","28,629","25,5","68,667",51
12/02/2020,12,4,2,0,"32,7","28,221","24,3","69,958",48
13/02/2020,13,5,2,"6,2","30,6","27,663","24,8","79,625",66
14/02/2020,14,6,2,"2,8","32,3","27,458","23,6","77,208",57
15/02/2020,15,7,2,"0,6","32,5","27,825","22,5","68,917",46
16/02/2020,16,1,2,"0,6","32,2","27,288","23,1","74,583",53
17/02/2020,17,2,2,4,"33,1","28,063","23,9","74,25",49
18/02/2020,18,3,2,"0,8","32,1","28,7","25,1","68,167",53
19/02/2020,19,4,2,6,"31,9","27,308","23,2","75,417",47
20/02/2020,20,5,2,"25,6","31,3","25,492","22,9","85,042",59
21/02/2020,21,6,2,"1,4","31,9","26,679","22,5","81,25",59
22/02/2020,22,7,2,"0,8","32,4","28,033","24,4","77,25",59
23/02/2020,23,1,2,"0,8","32,6","28,2","24,5","76,083",55
24/02/2020,24,2,2,"5,4","32,4","28,363","25,4","73,792",55
25/02/2020,25,3,2,"0,2","32,3","28,05",25,"74,458",54
26/02/2020,26,4,2,"3,4","32,3","27,804","24,3","76,167",52
27/02/2020,27,5,2,"0,4","32,8","28,288","24,4","73,792",53
28/02/2020,28,6,2,0,"34,4","28,475","23,8","75,125",51
29/02/2020,29,7,2,0,"32,9","28,638","24,8","72,792",53
01/03/2020,1,1,3,"13,2","31,6","27,404","24,2","77,875",52
02/03/2020,2,2,3,"0,2","32,7","28,013","23,6","71,417",48
03/03/2020,3,3,3,0,"33,7","28,642","24,5","71,458",50
04/03/2020,4,4,3,"0,2","33,8","28,825","24,1","71,125",52
05/03/2020,5,5,3,0,"34,6","28,942","23,6","71,083",49
06/03/2020,6,6,3,0,"33,9","28,538","24,1","74,417",53
07/03/2020,7,7,3,"6,4","31,9","28,075","24,7","76,542",60
08/03/2020,8,1,3,"0,2","33,4","28,163","23,4","72,917",46
09/03/2020,9,2,3,0,"33,1","27,642","23,3","73,292",51
10/03/2020,10,3,3,0,"33,4","27,442","21,5","72,917",47
11/03/2020,11,4,3,0,"33,4","27,954","23,8","74,083",53
12/03/2020,12,5,3,"5,4","32,5","27,813","24,2","75,083",57
13/03/2020,13,6,3,"0,8","31,8","27,175","24,1","75,75",50
14/03/2020,14,7,3,4,"33,1","27,742","23,8","72,083",49
15/03/2020,15,1,3,"8,4",31,"26,363","24,2","83,083",61
16/03/2020,16,2,3,"79,2","32,2","26,292","23,2","81,875",54
17/03/2020,17,3,3,"5,8","32,5","27,442","22,9","78,125",58
18/03/2020,18,4,3,"0,4","32,3","27,954","23,9","76,458",60
19/03/2020,19,5,3,"0,2","33,4","28,396",24,"71,375",43
20/03/2020,20,6,3,0,"32,7","27,663","23,2","75,583",57
21/03/2020,21,7,3,0,"33,8","27,846",23,"74,125",46
22/03/2020,22,1,3,0,"34,3","28,092","23,6","74,5",46
23/03/2020,23,2,3,0,"34,6","28,288","23,9","74,75",47
24/03/2020,24,3,3,0,"33,7","27,596","23,8","77,25",53
25/03/2020,25,4,3,"1,4","32,2","27,721","24,6","77,375",57
26/03/2020,26,5,3,0,34,"27,767","23,1","74,208",47
27/03/2020,27,6,3,4,"30,8","26,258","23,5","84,042",63
28/03/2020,28,7,3,"14,8","32,2","27,238","23,7","80,042",53
29/03/2020,29,1,3,"2,6",32,"26,971","24,2","83,5",61
30/03/2020,30,2,3,"6,2","28,6","25,904","23,4","87,375",74
31/03/2020,31,3,3,"4,4","30,7","26,179","23,8","85,667",63
01/04/2020,1,4,4,"11,4","31,4","26,313","23,5","84,625",62
02/04/2020,2,5,4,"4,4","31,4","26,238","23,8","86,333",61
03/04/2020,3,6,4,"14,4","31,8","27,229","24,2","82,417",63
04/04/2020,4,7,4,"0,2","32,9","27,883","24,2","81,292",60
05/04/2020,5,1,4,"3,8","32,9","28,388","24,8",79,56
06/04/2020,6,2,4,"0,8","32,3","28,329","25,2","77,292",59
07/04/2020,7,3,4,"3,4","31,8","27,15","23,6",79,57
08/04/2020,8,4,4,0,32,"27,283","23,1","76,417",53
09/04/2020,9,5,4,0,"32,9","27,517","23,5","78,5",59
10/04/2020,10,6,4,0,"33,1","28,242","23,9","77,208",57
11/04/2020,11,7,4,0,"33,5","28,338","24,2","74,75",52
12/04/2020,12,1,4,0,33,"27,888","23,3","74,042",48
13/04/2020,13,2,4,0,"32,6","27,888","22,9","70,375",48
14/04/2020,14,3,4,0,"32,8","27,258","22,6","73,708",45
15/04/2020,15,4,4,0,"32,7","26,567","22,2","78,833",52
16/04/2020,16,5,4,"22,8","30,2","25,95","23,9","87,542",72
17/04/2020,17,6,4,"3,6",32,"26,954","24,3","83,25",59
18/04/2020,18,7,4,"3,8","33,1","27,25","23,4","81,083",56
19/04/2020,19,1,4,3,"29,8","26,096","24,1","85,583",69
20/04/2020,20,2,4,"4,6","31,2","26,05","23,8","84,25",64
21/04/2020,21,3,4,"14,4",30,"25,883","22,9","85,75",67
22/04/2020,22,4,4,"8,4","27,8","25,004","22,8","88,917",77
23/04/2020,23,5,4,"0,4","31,7","26,725","23,1","80,208",57
24/04/2020,24,6,4,"11,4","26,8","24,942","23,5","91,917",87
25/04/2020,25,7,4,"64,6",30,"25,55",22,"85,042",63
26/04/2020,26,1,4,55,"31,4","25,975","23,1","84,542",60
27/04/2020,27,2,4,8,"30,3","25,517","22,9","86,292",66
28/04/2020,28,3,4,"0,6","31,1","26,417","22,4",78,55
29/04/2020,29,4,4,"0,4","31,3","26,433","22,9",80,58
30/04/2020,30,5,4,"5,6","30,8","25,654","23,5",87,70
01/05/2020,1,6,5,"6,6","31,7","26,083","22,2","84,042",61
02/05/2020,2,7,5,"0,2","31,9","26,85","23,1",79,56
03/05/2020,3,1,5,"0,4","31,6","26,763","22,8","80,042",59
04/05/2020,4,2,5,"0,2","31,3","26,638","22,7","77,958",59
05/05/2020,5,3,5,"0,2",30,"26,796",24,"80,292",65
06/05/2020,6,4,5,6,"31,4","27,383",24,"76,917",61
07/05/2020,7,5,5,"0,8","31,6","26,592","22,6","78,708",55
08/05/2020,8,6,5,"0,2","31,4","26,096","21,6","78,167",56
09/05/2020,9,7,5,"0,4","30,4",26,"22,7","79,042",58
10/05/2020,10,1,5,"0,4","30,6","26,035","21,6","80,565",64
11/05/2020,11,2,5,"0,2","31,5","26,158","21,8","78,458",57
12/05/2020,12,3,5,"20,2","31,1","25,867","23,3","83,583",65
13/05/2020,13,4,5,"2,6","31,1","25,796","22,8","84,583",67
14/05/2020,14,5,5,"5,6","30,6","26,367","23,5",84,67
15/05/2020,15,6,5,"24,2","29,3","25,413","24,1","87,292",69
16/05/2020,16,7,5,"6,6","27,9","24,633","23,8","91,375",82
17/05/2020,17,1,5,"10,8","29,3","25,354",23,"87,667",70
18/05/2020,18,2,5,"4,6","31,1","26,263","23,2",84,61
19/05/2020,19,3,5,"0,8","31,4","26,392","23,6","84,333",62
20/05/2020,20,4,5,19,"28,8","25,75","23,8","87,417",76
21/05/2020,21,5,5,"24,8",31,"26,338",23,"81,875",62
22/05/2020,22,6,5,8,31,"26,483","23,2","82,333",62
23/05/2020,23,7,5,"13,2","27,5","24,646","23,2","91,708",84
24/05/2020,24,1,5,"55,4","29,9","25,338","23,2","86,375",67
25/05/2020,25,2,5,6,"29,2","25,058","22,9","88,75",74
26/05/2020,26,3,5,0,"32,6","26,875","23,1","81,083",56
27/05/2020,27,4,5,0,"32,2","26,579","23,3",83,59
28/05/2020,28,5,5,1,"31,8","26,579","23,3","82,167",58
29/05/2020,29,6,5,26,"27,9","24,571","22,6","85,542",65
30/05/2020,30,7,5,"2,6","28,9","24,933",23,"86,333",73
31/05/2020,31,1,5,"8,6","30,7","25,579","22,4","82,792",60
01/06/2020,1,2,6,0,"31,1","25,471","22,3","84,083",62
02/06/2020,2,3,6,"8,2","31,7","25,979","22,7","82,583",60
03/06/2020,3,4,6,"0,4","31,5","26,204","22,5","81,542",53
04/06/2020,4,5,6,"0,6","30,2","26,079","23,6","84,25",68
05/06/2020,5,6,6,"9,6",30,"25,592","22,6","82,958",59
06/06/2020,6,7,6,"8,6","28,9","24,867","21,8","86,917",70
07/06/2020,7,1,6,30,"28,8","24,329","22,9","87,542",69
08/06/2020,8,2,6,"2,4","29,5","25,083","22,1","83,625",62
09/06/2020,9,3,6,30,"29,9","25,208",23,"86,375",68
10/06/2020,10,4,6,"18,8","29,8","24,967","22,6","87,208",64
11/06/2020,11,5,6,"8,8","30,2","25,738","22,7","82,417",64
12/06/2020,12,6,6,1,"30,2","25,733","22,5","79,458",57
13/06/2020,13,7,6,"0,4",31,"25,771","21,5","80,625",55
14/06/2020,14,1,6,"36,2","30,1","25,058","22,6","85,833",63
15/06/2020,15,2,6,37,"29,4","24,771",23,"88,917",75
16/06/2020,16,3,6,"26,2","28,6","24,704","22,6","84,375",63
17/06/2020,17,4,6,"13,6","28,8","24,867","22,9","83,417",67
18/06/2020,18,5,6,"11,4",29,"24,925",22,"85,167",64
19/06/2020,19,6,6,15,"29,1","25,213",23,"85,458",70
20/06/2020,20,7,6,"4,2","29,7","26,45","24,6","72,333",60
21/06/2020,21,1,6,"6,2","29,7","25,7",21,"71,125",49
22/06/2020,22,2,6,"0,2","29,9","24,596","20,3","77,75",55
23/06/2020,23,3,6,0,"30,2","26,413","23,2","69,125",54
